DATE,MODAL
2010-07-21,750.0
2010-07-22,650.0
2010-07-23,700.0
2010-07-24,700.0
2010-07-25,700.0
2010-07-26,700.0
2010-07-27,707.1428571428571
2010-07-28,714.2857142857143
2010-07-29,721.4285714285714
2010-07-30,728.5714285714286
2010-07-31,735.7142857142857
2010-08-01,742.8571428571429
2010-08-02,750.0
2010-08-03,850.0
2010-08-04,1100.0
2010-08-05,1100.0
2010-08-06,900.0
2010-08-07,900.0
2010-08-08,887.5
2010-08-09,875.0
2010-08-10,937.5
2010-08-11,1000.0
2010-08-12,1200.0
2010-08-13,1250.0
2010-08-14,1291.6666666666667
2010-08-15,1333.3333333333333
2010-08-16,1375.0
2010-08-17,1250.0
2010-08-18,1250.0
2010-08-19,1500.0
2010-08-20,1500.0
2010-08-21,1500.0
2010-08-22,1500.0
2010-08-23,1500.0
2010-08-24,1375.0
2010-08-25,1250.0
2010-08-26,1800.0
2010-08-27,875.0
2010-08-28,1166.6666666666667
2010-08-29,1458.3333333333335
2010-08-30,1750.0
2010-08-31,1500.0
2010-09-01,1000.0
2010-09-02,1250.0
2010-09-03,1500.0
2010-09-04,1325.0
2010-09-05,1287.5
2010-09-06,1250.0
2010-09-07,1212.5
2010-09-08,1175.0
2010-09-09,1375.0
2010-09-10,1500.0
2010-09-11,1558.3333333333333
2010-09-12,1616.6666666666667
2010-09-13,1675.0
2010-09-14,1550.0
2010-09-15,900.0
2010-09-16,2125.0
2010-09-17,2050.0
2010-09-18,2075.0
2010-09-19,2020.8333333333333
2010-09-20,1966.6666666666667
2010-09-21,1912.5
2010-09-22,1858.3333333333333
2010-09-23,1804.1666666666667
2010-09-24,1750.0
2010-09-25,1666.6666666666667
2010-09-26,1583.3333333333333
2010-09-27,1500.0
2010-09-28,1500.0
2010-09-29,1625.0
2010-09-30,1500.0
2010-10-01,1650.0
2010-10-02,1533.3333333333333
2010-10-03,1416.6666666666667
2010-10-04,1300.0
2010-10-05,1400.0
2010-10-06,1500.0
2010-10-07,1450.0
2010-10-08,1467.5
2010-10-09,1485.0
2010-10-10,1502.5
2010-10-11,1520.0
2010-10-12,1537.5
2010-10-13,1555.0
2010-10-14,1572.5
2010-10-15,1590.0
2010-10-16,1607.5
2010-10-17,1625.0
2010-10-18,1642.5
2010-10-19,1660.0
2010-10-20,1677.5
2010-10-21,1695.0
2010-10-22,1712.5
2010-10-23,1730.0
2010-10-24,1747.5
2010-10-25,1765.0
2010-10-26,1782.5
2010-10-27,1800.0
2010-10-28,1750.0
2010-10-29,1750.0
2010-10-30,1875.0
2010-10-31,1812.5
2010-11-01,1750.0
2010-11-02,1750.0
2010-11-03,2000.0
2010-11-04,2125.0
2010-11-05,2093.75
2010-11-06,2062.5
2010-11-07,2031.25
2010-11-08,2000.0
2010-11-09,2000.0
2010-11-10,1750.0
2010-11-11,2500.0
2010-11-12,1125.0
2010-11-13,1291.6666666666667
2010-11-14,1458.3333333333333
2010-11-15,1625.0
2010-11-16,1625.0
2010-11-17,1625.0
2010-11-18,1625.0
2010-11-19,2075.0
2010-11-20,1950.0
2010-11-21,1825.0
2010-11-22,1700.0
2010-11-23,1950.0
2010-11-24,1800.0
2010-11-25,1550.0
2010-11-26,1750.0
2010-11-27,1725.0
2010-11-28,1800.0
2010-11-29,1875.0
2010-11-30,2062.5
2010-12-01,2250.0
2010-12-02,2250.0
2010-12-03,2250.0
2010-12-04,2150.0
2010-12-05,2170.0
2010-12-06,2190.0
2010-12-07,2210.0
2010-12-08,2230.0
2010-12-09,2250.0
2010-12-10,2350.0
2010-12-11,2441.6666666666665
2010-12-12,2533.3333333333335
2010-12-13,2625.0
2010-12-14,2375.0
2010-12-15,2625.0
2010-12-16,2475.0
2010-12-17,2875.0
2010-12-18,2950.0
2010-12-19,2825.0
2010-12-20,2700.0
2010-12-21,2800.0
2010-12-22,2750.0
2010-12-23,3050.0
2010-12-24,2875.0
2010-12-25,2833.3333333333335
2010-12-26,2791.6666666666665
2010-12-27,2750.0
2010-12-28,1800.0
2010-12-29,1825.0
2010-12-30,1616.6666666666667
2010-12-31,1408.3333333333333
2011-01-01,1200.0
2011-01-02,1350.0
2011-01-03,1500.0
2011-01-04,1600.0
2011-01-05,1175.0
2011-01-06,1250.0
2011-01-07,1125.0
2011-01-08,1141.6666666666667
2011-01-09,1158.3333333333333
2011-01-10,1175.0
2011-01-11,1075.0
2011-01-12,1125.0
2011-01-13,800.0
2011-01-14,825.0
2011-01-15,850.0
2011-01-16,737.5
2011-01-17,625.0
2011-01-18,450.0
2011-01-19,450.0
2011-01-20,525.0
2011-01-21,500.0
2011-01-22,500.0
2011-01-23,550.0
2011-01-24,600.0
2011-01-25,400.0
2011-01-26,412.5
2011-01-27,425.0
2011-01-28,325.0
2011-01-29,375.0
2011-01-30,400.0
2011-01-31,425.0
2011-02-01,375.0
2011-02-02,400.0
2011-02-03,437.5
2011-02-04,475.0
2011-02-05,518.75
2011-02-06,562.5
2011-02-07,606.25
2011-02-08,650.0
2011-02-09,275.0
2011-02-10,300.0
2011-02-11,350.0
2011-02-12,400.0
2011-02-13,450.0
2011-02-14,500.0
2011-02-15,400.0
2011-02-16,350.0
2011-02-17,700.0
2011-02-18,700.0
2011-02-19,500.0
2011-02-20,458.3333333333333
2011-02-21,416.6666666666667
2011-02-22,375.0
2011-02-23,700.0
2011-02-24,633.3333333333334
2011-02-25,566.6666666666666
2011-02-26,500.0
2011-02-27,625.0
2011-02-28,750.0
2011-03-01,700.0
2011-03-02,650.0
2011-03-03,600.0
2011-03-04,500.0
2011-03-05,500.0
2011-03-06,483.3333333333333
2011-03-07,466.6666666666667
2011-03-08,450.0
2011-03-09,700.0
2011-03-10,500.0
2011-03-11,700.0
2011-03-12,900.0
2011-03-13,900.0
2011-03-14,900.0
2011-03-15,900.0
2011-03-16,825.0
2011-03-17,550.0
2011-03-18,675.0
2011-03-19,675.0
2011-03-20,775.0
2011-03-21,875.0
2011-03-22,600.0
2011-03-23,550.0
2011-03-24,375.0
2011-03-25,500.0
2011-03-26,516.6666666666666
2011-03-27,533.3333333333334
2011-03-28,550.0
2011-03-29,600.0
2011-03-30,600.0
2011-03-31,600.0
2011-04-01,600.0
2011-04-02,550.0
2011-04-03,550.0
2011-04-04,550.0
2011-04-05,600.0
2011-04-06,550.0
2011-04-07,575.0
2011-04-08,500.0
2011-04-09,483.3333333333333
2011-04-10,466.6666666666667
2011-04-11,450.0
2011-04-12,437.5
2011-04-13,425.0
2011-04-14,440.0
2011-04-15,455.0
2011-04-16,470.0
2011-04-17,485.0
2011-04-18,500.0
2011-04-19,500.0
2011-04-20,500.0
2011-04-21,500.0
2011-04-22,500.0
2011-04-23,600.0
2011-04-24,575.0
2011-04-25,550.0
2011-04-26,500.0
2011-04-27,500.0
2011-04-28,625.0
2011-04-29,500.0
2011-04-30,500.0
2011-05-01,500.0
2011-05-02,500.0
2011-05-03,750.0
2011-05-04,750.0
2011-05-05,600.0
2011-05-06,625.0
2011-05-07,625.0
2011-05-08,712.5
2011-05-09,800.0
2011-05-10,750.0
2011-05-11,750.0
2011-05-12,650.0
2011-05-13,800.0
2011-05-14,750.0
2011-05-15,781.25
2011-05-16,812.5
2011-05-17,843.75
2011-05-18,875.0
2011-05-19,875.0
2011-05-20,800.0
2011-05-21,858.3333333333334
2011-05-22,916.6666666666666
2011-05-23,975.0
2011-05-24,1500.0
2011-05-25,1150.0
2011-05-26,1425.0
2011-05-27,850.0
2011-05-28,1016.6666666666666
2011-05-29,1183.3333333333333
2011-05-30,1350.0
2011-05-31,1250.0
2011-06-01,1100.0
2011-06-02,875.0
2011-06-03,325.0
2011-06-04,800.0
2011-06-05,750.0
2011-06-06,700.0
2011-06-07,850.0
2011-06-08,750.0
2011-06-09,800.0
2011-06-10,800.0
2011-06-11,850.0
2011-06-12,875.0
2011-06-13,900.0
2011-06-14,925.0
2011-06-15,1100.0
2011-06-16,1050.0
2011-06-17,1150.0
2011-06-18,1125.0
2011-06-19,1125.0
2011-06-20,1125.0
2011-06-21,1100.0
2011-06-22,1150.0
2011-06-23,1150.0
2011-06-24,1125.0
2011-06-25,1133.3333333333333
2011-06-26,1141.6666666666667
2011-06-27,1150.0
2011-06-28,1125.0
2011-06-29,1150.0
2011-06-30,1125.0
2011-07-01,1125.0
2011-07-02,1150.0
2011-07-03,1141.6666666666667
2011-07-04,1133.3333333333333
2011-07-05,1125.0
2011-07-06,1150.0
2011-07-07,1125.0
2011-07-08,1100.0
2011-07-09,1100.0
2011-07-10,900.0
2011-07-11,700.0
2011-07-12,750.0
2011-07-13,850.0
2011-07-14,850.0
2011-07-15,875.0
2011-07-16,700.0
2011-07-17,725.0
2011-07-18,750.0
2011-07-19,750.0
2011-07-20,750.0
2011-07-21,1150.0
2011-07-22,1150.0
2011-07-23,1150.0
2011-07-24,1150.0
2011-07-25,1150.0
2011-07-26,1200.0
2011-07-27,1200.0
2011-07-28,1125.0
2011-07-29,1150.0
2011-07-30,1200.0
2011-07-31,1175.0
2011-08-01,1150.0
2011-08-02,1150.0
2011-08-03,1125.0
2011-08-04,1100.0
2011-08-05,1100.0
2011-08-06,1125.0
2011-08-07,1137.5
2011-08-08,1150.0
2011-08-09,1150.0
2011-08-10,1200.0
2011-08-11,1150.0
2011-08-12,1150.0
2011-08-13,1143.75
2011-08-14,1137.5
2011-08-15,1131.25
2011-08-16,1125.0
2011-08-17,900.0
2011-08-18,1125.0
2011-08-19,1050.0
2011-08-20,1075.0
2011-08-21,1100.0
2011-08-22,1125.0
2011-08-23,1150.0
2011-08-24,1175.0
2011-08-25,1200.0
2011-08-26,1212.5
2011-08-27,1225.0
2011-08-28,1237.5
2011-08-29,1250.0
2011-08-30,1000.0
2011-08-31,1000.0
2011-09-01,933.3333333333334
2011-09-02,866.6666666666666
2011-09-03,800.0
2011-09-04,875.0
2011-09-05,950.0
2011-09-06,1000.0
2011-09-07,1750.0
2011-09-08,1500.0
2011-09-09,1875.0
2011-09-10,1875.0
2011-09-11,1787.5
2011-09-12,1700.0
2011-09-13,1600.0
2011-09-14,1550.0
2011-09-15,1500.0
2011-09-16,1750.0
2011-09-17,1875.0
2011-09-18,1875.0
2011-09-19,1875.0
2011-09-20,1750.0
2011-09-21,1625.0
2011-09-22,1500.0
2011-09-23,1875.0
2011-09-24,1875.0
2011-09-25,1787.5
2011-09-26,1700.0
2011-09-27,1712.5
2011-09-28,1725.0
2011-09-29,1737.5
2011-09-30,1750.0
2011-10-01,1500.0
2011-10-02,1500.0
2011-10-03,1500.0
2011-10-04,1450.0
2011-10-05,1633.3333333333333
2011-10-06,1816.6666666666667
2011-10-07,2000.0
2011-10-08,1500.0
2011-10-09,1625.0
2011-10-10,1750.0
2011-10-11,1550.0
2011-10-12,1625.0
2011-10-13,1625.0
2011-10-14,1550.0
2011-10-15,1541.6666666666667
2011-10-16,1533.3333333333333
2011-10-17,1525.0
2011-10-18,1516.6666666666667
2011-10-19,1508.3333333333333
2011-10-20,1500.0
2011-10-21,1750.0
2011-10-22,1550.0
2011-10-23,1531.5217391304348
2011-10-24,1513.0434782608695
2011-10-25,1494.5652173913043
2011-10-26,1476.086956521739
2011-10-27,1457.608695652174
2011-10-28,1439.1304347826087
2011-10-29,1420.6521739130435
2011-10-30,1402.1739130434783
2011-10-31,1383.695652173913
2011-11-01,1365.2173913043478
2011-11-02,1346.7391304347825
2011-11-03,1328.2608695652175
2011-11-04,1309.7826086956522
2011-11-05,1291.304347826087
2011-11-06,1272.8260869565217
2011-11-07,1254.3478260869565
2011-11-08,1235.8695652173913
2011-11-09,1217.391304347826
2011-11-10,1198.913043478261
2011-11-11,1180.4347826086955
2011-11-12,1161.9565217391305
2011-11-13,1143.4782608695652
2011-11-14,1125.0
2011-11-15,1150.0
2011-11-16,1200.0
2011-11-17,1400.0
2011-11-18,1300.0
2011-11-19,1450.0
2011-11-20,1450.0
2011-11-21,1450.0
2011-11-22,1350.0
2011-11-23,1350.0
2011-11-24,1375.0
2011-11-25,1300.0
2011-11-26,1250.0
2011-11-27,1250.0
2011-11-28,1250.0
2011-11-29,1300.0
2011-11-30,1100.0
2011-12-01,1250.0
2011-12-02,1250.0
2011-12-03,1000.0
2011-12-04,1000.0
2011-12-05,1000.0
2011-12-06,1625.0
2011-12-07,1500.0
2011-12-08,1250.0
2011-12-09,1400.0
2011-12-10,1250.0
2011-12-11,1333.3333333333333
2011-12-12,1416.6666666666667
2011-12-13,1500.0
2011-12-14,1450.0
2011-12-15,1450.0
2011-12-16,1450.0
2011-12-17,1450.0
2011-12-18,1575.0
2011-12-19,1700.0
2011-12-20,1650.0
2011-12-21,1600.0
2011-12-22,1650.0
2011-12-23,1450.0
2011-12-24,1375.0
2011-12-25,1430.0
2011-12-26,1485.0
2011-12-27,1540.0
2011-12-28,1595.0
2011-12-29,1650.0
2011-12-30,1625.0
2011-12-31,1700.0
2012-01-01,1635.7142857142858
2012-01-02,1571.4285714285713
2012-01-03,1507.142857142857
2012-01-04,1442.857142857143
2012-01-05,1378.5714285714284
2012-01-06,1314.2857142857142
2012-01-07,1250.0
2012-01-08,1325.0
2012-01-09,1400.0
2012-01-10,1450.0
2012-01-11,1400.0
2012-01-12,1450.0
2012-01-13,1500.0
2012-01-14,1666.6666666666667
2012-01-15,1833.3333333333333
2012-01-16,2000.0
2012-01-17,1950.0
2012-01-18,1875.0
2012-01-19,1750.0
2012-01-20,1450.0
2012-01-21,1500.0
2012-01-22,1450.0
2012-01-23,1400.0
2012-01-24,1350.0
2012-01-25,1400.0
2012-01-26,1500.0
2012-01-27,1600.0
2012-01-28,1350.0
2012-01-29,1375.0
2012-01-30,1400.0
2012-01-31,1300.0
2012-02-01,1050.0
2012-02-02,1100.0
2012-02-03,1050.0
2012-02-04,1050.0
2012-02-05,1212.5
2012-02-06,1375.0
2012-02-07,1450.0
2012-02-08,1450.0
2012-02-09,1450.0
2012-02-10,1500.0
2012-02-11,1625.0
2012-02-12,1687.5
2012-02-13,1750.0
2012-02-14,1550.0
2012-02-15,1600.0
2012-02-16,1600.0
2012-02-17,1600.0
2012-02-18,1500.0
2012-02-19,1500.0
2012-02-20,1500.0
2012-02-21,1500.0
2012-02-22,1500.0
2012-02-23,1500.0
2012-02-24,1200.0
2012-02-25,1250.0
2012-02-26,1225.0
2012-02-27,1200.0
2012-02-28,1150.0
2012-02-29,1050.0
2012-03-01,1087.5
2012-03-02,1125.0
2012-03-03,1150.0
2012-03-04,1175.0
2012-03-05,1200.0
2012-03-06,1050.0
2012-03-07,1000.0
2012-03-08,1062.5
2012-03-09,1125.0
2012-03-10,1050.0
2012-03-11,1062.5
2012-03-12,1075.0
2012-03-13,1087.5
2012-03-14,1100.0
2012-03-15,1112.5
2012-03-16,1125.0
2012-03-17,1137.5
2012-03-18,1150.0
2012-03-19,1162.5
2012-03-20,1175.0
2012-03-21,1187.5
2012-03-22,1200.0
2012-03-23,1100.0
2012-03-24,1150.0
2012-03-25,1200.0
2012-03-26,1250.0
2012-03-27,1200.0
2012-03-28,1200.0
2012-03-29,1150.0
2012-03-30,1050.0
2012-03-31,1000.0
2012-04-01,1025.0
2012-04-02,1050.0
2012-04-03,1000.0
2012-04-04,1050.0
2012-04-05,1050.0
2012-04-06,1037.5
2012-04-07,1025.0
2012-04-08,1012.5
2012-04-09,1000.0
2012-04-10,1000.0
2012-04-11,950.0
2012-04-12,900.0
2012-04-13,950.0
2012-04-14,1025.0
2012-04-15,1100.0
2012-04-16,1175.0
2012-04-17,1250.0
2012-04-18,1375.0
2012-04-19,1000.0
2012-04-20,1300.0
2012-04-21,1100.0
2012-04-22,1225.0
2012-04-23,1350.0
2012-04-24,1150.0
2012-04-25,1100.0
2012-04-26,1200.0
2012-04-27,1250.0
2012-04-28,1250.0
2012-04-29,1225.0
2012-04-30,1200.0
2012-05-01,1250.0
2012-05-02,1250.0
2012-05-03,1200.0
2012-05-04,1200.0
2012-05-05,1150.0
2012-05-06,1250.0
2012-05-07,1350.0
2012-05-08,1400.0
2012-05-09,1450.0
2012-05-10,1100.0
2012-05-11,1225.0
2012-05-12,1350.0
2012-05-13,1360.0
2012-05-14,1370.0
2012-05-15,1380.0
2012-05-16,1390.0
2012-05-17,1400.0
2012-05-18,1300.0
2012-05-19,1250.0
2012-05-20,1216.6666666666667
2012-05-21,1183.3333333333333
2012-05-22,1150.0
2012-05-23,950.0
2012-05-24,900.0
2012-05-25,900.0
2012-05-26,850.0
2012-05-27,825.0
2012-05-28,800.0
2012-05-29,750.0
2012-05-30,900.0
2012-05-31,800.0
2012-06-01,800.0
2012-06-02,900.0
2012-06-03,850.0
2012-06-04,800.0
2012-06-05,800.0
2012-06-06,800.0
2012-06-07,800.0
2012-06-08,750.0
2012-06-09,800.0
2012-06-10,775.0
2012-06-11,750.0
2012-06-12,900.0
2012-06-13,850.0
2012-06-14,950.0
2012-06-15,900.0
2012-06-16,750.0
2012-06-17,750.0
2012-06-18,750.0
2012-06-19,700.0
2012-06-20,800.0
2012-06-21,900.0
2012-06-22,750.0
2012-06-23,733.3333333333334
2012-06-24,716.6666666666666
2012-06-25,700.0
2012-06-26,800.0
2012-06-27,900.0
2012-06-28,950.0
2012-06-29,1000.0
2012-06-30,900.0
2012-07-01,925.0
2012-07-02,950.0
2012-07-03,800.0
2012-07-04,800.0
2012-07-05,700.0
2012-07-06,700.0
2012-07-07,850.0
2012-07-08,825.0
2012-07-09,800.0
2012-07-10,700.0
2012-07-11,1000.0
2012-07-12,950.0
2012-07-13,850.0
2012-07-14,850.0
2012-07-15,900.0
2012-07-16,950.0
2012-07-17,950.0
2012-07-18,950.0
2012-07-19,950.0
2012-07-20,950.0
2012-07-21,1000.0
2012-07-22,1050.0
2012-07-23,1100.0
2012-07-24,1100.0
2012-07-25,950.0
2012-07-26,900.0
2012-07-27,850.0
2012-07-28,875.0
2012-07-29,900.0
2012-07-30,925.0
2012-07-31,950.0
2012-08-01,1016.6666666666666
2012-08-02,1083.3333333333333
2012-08-03,1150.0
2012-08-04,900.0
2012-08-05,900.0
2012-08-06,900.0
2012-08-07,900.0
2012-08-08,900.0
2012-08-09,900.0
2012-08-10,800.0
2012-08-11,700.0
2012-08-12,675.0
2012-08-13,650.0
2012-08-14,700.0
2012-08-15,766.6666666666666
2012-08-16,833.3333333333334
2012-08-17,900.0
2012-08-18,1750.0
2012-08-19,1433.3333333333333
2012-08-20,1116.6666666666665
2012-08-21,800.0
2012-08-22,900.0
2012-08-23,850.0
2012-08-24,875.0
2012-08-25,1625.0
2012-08-26,1587.5
2012-08-27,1550.0
2012-08-28,1375.0
2012-08-29,1500.0
2012-08-30,1125.0
2012-08-31,1125.0
2012-09-01,1200.0
2012-09-02,1125.0
2012-09-03,1050.0
2012-09-04,1150.0
2012-09-05,1300.0
2012-09-06,1150.0
2012-09-07,1350.0
2012-09-08,1150.0
2012-09-09,1225.0
2012-09-10,1300.0
2012-09-11,1350.0
2012-09-12,1300.0
2012-09-13,1200.0
2012-09-14,1375.0
2012-09-15,1458.3333333333333
2012-09-16,1541.6666666666667
2012-09-17,1625.0
2012-09-18,1750.0
2012-09-19,1687.5
2012-09-20,1625.0
2012-09-21,1625.0
2012-09-22,1625.0
2012-09-23,1625.0
2012-09-24,1625.0
2012-09-25,1500.0
2012-09-26,1450.0
2012-09-27,1400.0
2012-09-28,1375.0
2012-09-29,1400.0
2012-09-30,1425.0
2012-10-01,1450.0
2012-10-02,1500.0
2012-10-03,1550.0
2012-10-04,1250.0
2012-10-05,1100.0
2012-10-06,1000.0
2012-10-07,1025.0
2012-10-08,1050.0
2012-10-09,1150.0
2012-10-10,1150.0
2012-10-11,1150.0
2012-10-12,1250.0
2012-10-13,1200.0
2012-10-14,1250.0
2012-10-15,1300.0
2012-10-16,1200.0
2012-10-17,1250.0
2012-10-18,1250.0
2012-10-19,1450.0
2012-10-20,1250.0
2012-10-21,1250.0
2012-10-22,1250.0
2012-10-23,1250.0
2012-10-24,1325.0
2012-10-25,1400.0
2012-10-26,1400.0
2012-10-27,1250.0
2012-10-28,1200.0
2012-10-29,1150.0
2012-10-30,1181.25
2012-10-31,1212.5
2012-11-01,1243.75
2012-11-02,1275.0
2012-11-03,1306.25
2012-11-04,1337.5
2012-11-05,1368.75
2012-11-06,1400.0
2012-11-07,1500.0
2012-11-08,1400.0
2012-11-09,1250.0
2012-11-10,1250.0
2012-11-11,1200.0
2012-11-12,1150.0
2012-11-13,1112.5
2012-11-14,1075.0
2012-11-15,1037.5
2012-11-16,1000.0
2012-11-17,1000.0
2012-11-18,994.4444444444445
2012-11-19,988.8888888888889
2012-11-20,983.3333333333334
2012-11-21,977.7777777777778
2012-11-22,972.2222222222222
2012-11-23,966.6666666666666
2012-11-24,961.1111111111111
2012-11-25,955.5555555555555
2012-11-26,950.0
2012-11-27,1250.0
2012-11-28,1250.0
2012-11-29,1250.0
2012-11-30,1125.0
2012-12-01,1100.0
2012-12-02,1075.0
2012-12-03,1050.0
2012-12-04,1050.0
2012-12-05,1000.0
2012-12-06,900.0
2012-12-07,1000.0
2012-12-08,975.0
2012-12-09,950.0
2012-12-10,925.0
2012-12-11,900.0
2012-12-12,850.0
2012-12-13,850.0
2012-12-14,850.0
2012-12-15,950.0
2012-12-16,950.0
2012-12-17,950.0
2012-12-18,1000.0
2012-12-19,950.0
2012-12-20,950.0
2012-12-21,1050.0
2012-12-22,1200.0
2012-12-23,1225.0
2012-12-24,1250.0
2012-12-25,1260.0
2012-12-26,1270.0
2012-12-27,1280.0
2012-12-28,1290.0
2012-12-29,1300.0
2012-12-30,1300.0
2012-12-31,1300.0
2013-01-01,1275.0
2013-01-02,1250.0
2013-01-03,1350.0
2013-01-04,1350.0
2013-01-05,1450.0
2013-01-06,1475.0
2013-01-07,1500.0
2013-01-08,1600.0
2013-01-09,1700.0
2013-01-10,1800.0
2013-01-11,1725.0
2013-01-12,1775.0
2013-01-13,1808.3333333333333
2013-01-14,1841.6666666666667
2013-01-15,1875.0
2013-01-16,1650.0
2013-01-17,1400.0
2013-01-18,1150.0
2013-01-19,1050.0
2013-01-20,1083.3333333333333
2013-01-21,1116.6666666666667
2013-01-22,1150.0
2013-01-23,1350.0
2013-01-24,1316.6666666666667
2013-01-25,1283.3333333333333
2013-01-26,1250.0
2013-01-27,1216.6666666666667
2013-01-28,1183.3333333333333
2013-01-29,1150.0
2013-01-30,1150.0
2013-01-31,1150.0
2013-02-01,1200.0
2013-02-02,1183.3333333333333
2013-02-03,1166.6666666666667
2013-02-04,1150.0
2013-02-05,1000.0
2013-02-06,800.0
2013-02-07,900.0
2013-02-08,900.0
2013-02-09,1000.0
2013-02-10,933.3333333333334
2013-02-11,866.6666666666666
2013-02-12,800.0
2013-02-13,800.0
2013-02-14,700.0
2013-02-15,700.0
2013-02-16,700.0
2013-02-17,725.0
2013-02-18,750.0
2013-02-19,750.0
2013-02-20,800.0
2013-02-21,750.0
2013-02-22,850.0
2013-02-23,875.0
2013-02-24,900.0
2013-02-25,925.0
2013-02-26,950.0
2013-02-27,950.0
