,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
75,Surat,Surat,Cauliflower,Other,FAQ,500,1300,900,30 Apr 2020
76,Surat,Surat,Cauliflower,Other,FAQ,400,1350,875,29 Apr 2020
77,Surat,Surat,Cauliflower,Other,FAQ,600,1300,950,28 Apr 2020
78,Surat,Surat,Cauliflower,Other,FAQ,400,1400,900,27 Apr 2020
79,Surat,Surat,Cauliflower,Other,FAQ,400,1500,950,26 Apr 2020
80,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,25 Apr 2020
81,Surat,Surat,Cauliflower,Other,FAQ,400,1300,850,24 Apr 2020
82,Surat,Surat,Cauliflower,Other,FAQ,400,1600,1000,23 Apr 2020
83,Surat,Surat,Cauliflower,Other,FAQ,400,1100,750,22 Apr 2020
84,Surat,Surat,Cauliflower,Other,FAQ,700,1250,975,21 Apr 2020
85,Surat,Surat,Cauliflower,Other,FAQ,400,1400,900,20 Apr 2020
86,Surat,Surat,Cauliflower,Other,FAQ,500,1600,1050,19 Apr 2020
87,Surat,Surat,Cauliflower,Other,FAQ,500,900,700,18 Apr 2020
88,Surat,Surat,Cauliflower,Other,FAQ,700,2000,1350,16 Apr 2020
89,Surat,Surat,Cauliflower,Other,FAQ,600,1500,1050,15 Apr 2020
90,Surat,Surat,Cauliflower,Other,FAQ,500,1600,1050,14 Apr 2020
91,Surat,Surat,Cauliflower,Other,FAQ,600,1500,1050,12 Apr 2020
92,Surat,Surat,Cauliflower,Other,FAQ,500,1400,950,11 Apr 2020
93,Surat,Surat,Cauliflower,Other,FAQ,400,1600,1000,10 Apr 2020
94,Surat,Surat,Cauliflower,Other,FAQ,700,2000,1350,09 Apr 2020
95,Surat,Surat,Cauliflower,Other,FAQ,500,1300,900,04 Apr 2020
96,Surat,Surat,Cauliflower,Other,FAQ,400,800,600,31 Mar 2020
97,Surat,Surat,Cauliflower,Other,FAQ,500,1500,1000,30 Mar 2020
98,Surat,Surat,Cauliflower,Other,FAQ,400,1250,825,29 Mar 2020
99,Surat,Surat,Cauliflower,Other,FAQ,400,1200,800,28 Mar 2020
100,Surat,Surat,Cauliflower,Other,FAQ,300,1000,650,24 Mar 2020
101,Surat,Surat,Cauliflower,Other,FAQ,500,2500,1500,21 Mar 2020
102,Surat,Surat,Cauliflower,Other,FAQ,500,2300,1400,20 Mar 2020
103,Surat,Surat,Cauliflower,Other,FAQ,600,2400,1500,19 Mar 2020
104,Surat,Surat,Cauliflower,Other,FAQ,600,2300,1450,18 Mar 2020
105,Surat,Surat,Cauliflower,Other,FAQ,600,2250,1425,17 Mar 2020
106,Surat,Surat,Cauliflower,Other,FAQ,500,2250,1375,16 Mar 2020
107,Surat,Surat,Cauliflower,Other,FAQ,400,2300,1350,14 Mar 2020
108,Surat,Surat,Cauliflower,Other,FAQ,300,2250,1275,13 Mar 2020
109,Surat,Surat,Cauliflower,Other,FAQ,400,2250,1325,12 Mar 2020
110,Surat,Surat,Cauliflower,Other,FAQ,300,2000,1150,09 Mar 2020
111,Surat,Surat,Cauliflower,Other,FAQ,300,2000,1150,08 Mar 2020
112,Surat,Surat,Cauliflower,Other,FAQ,400,2000,1200,07 Mar 2020
113,Surat,Surat,Cauliflower,Other,FAQ,400,2000,1200,06 Mar 2020
114,Surat,Surat,Cauliflower,Other,FAQ,250,2300,1275,05 Mar 2020
115,Surat,Surat,Cauliflower,Other,FAQ,300,2300,1300,04 Mar 2020
116,Surat,Surat,Cauliflower,Other,FAQ,300,2000,1150,03 Mar 2020
117,Surat,Surat,Cauliflower,Other,FAQ,500,2500,1500,29 Feb 2020
118,Surat,Surat,Cauliflower,Other,FAQ,400,2500,1450,28 Feb 2020
119,Surat,Surat,Cauliflower,Other,FAQ,400,2600,1500,27 Feb 2020
120,Surat,Surat,Cauliflower,Other,FAQ,400,2300,1350,26 Feb 2020
121,Surat,Surat,Cauliflower,Other,FAQ,400,2000,1200,25 Feb 2020
122,Surat,Surat,Cauliflower,Other,FAQ,500,2500,1500,24 Feb 2020
123,Surat,Surat,Cauliflower,Other,FAQ,500,1750,1125,23 Feb 2020
124,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,22 Feb 2020
125,Surat,Surat,Cauliflower,Other,FAQ,300,1300,800,21 Feb 2020
126,Surat,Surat,Cauliflower,Other,FAQ,300,1250,775,20 Feb 2020
127,Surat,Surat,Cauliflower,Other,FAQ,250,1500,875,19 Feb 2020
128,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,18 Feb 2020
129,Surat,Surat,Cauliflower,Other,FAQ,250,1200,725,17 Feb 2020
130,Surat,Surat,Cauliflower,Other,FAQ,250,1200,725,16 Feb 2020
131,Surat,Surat,Cauliflower,Other,FAQ,300,1000,650,15 Feb 2020
132,Surat,Surat,Cauliflower,Other,FAQ,250,1250,750,14 Feb 2020
133,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,13 Feb 2020
134,Surat,Surat,Cauliflower,Other,FAQ,400,1500,950,12 Feb 2020
135,Surat,Surat,Cauliflower,Other,FAQ,350,1750,1050,11 Feb 2020
136,Surat,Surat,Cauliflower,Other,FAQ,400,1400,900,10 Feb 2020
137,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,09 Feb 2020
138,Surat,Surat,Cauliflower,Other,FAQ,400,1100,750,08 Feb 2020
139,Surat,Surat,Cauliflower,Other,FAQ,250,1250,750,07 Feb 2020
140,Surat,Surat,Cauliflower,Other,FAQ,200,1250,725,06 Feb 2020
141,Surat,Surat,Cauliflower,Other,FAQ,250,1250,750,05 Feb 2020
142,Surat,Surat,Cauliflower,Other,FAQ,250,1000,625,04 Feb 2020
143,Surat,Surat,Cauliflower,Other,FAQ,300,1000,650,03 Feb 2020
144,Surat,Surat,Cauliflower,Other,FAQ,300,1100,700,02 Feb 2020
145,Surat,Surat,Cauliflower,Other,FAQ,400,1200,800,31 Jan 2020
146,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,30 Jan 2020
147,Surat,Surat,Cauliflower,Other,FAQ,400,1500,950,29 Jan 2020
148,Surat,Surat,Cauliflower,Other,FAQ,300,1400,850,28 Jan 2020
149,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,27 Jan 2020
150,Surat,Surat,Cauliflower,Other,FAQ,300,1500,900,26 Jan 2020
151,Surat,Surat,Cauliflower,Other,FAQ,300,1600,950,25 Jan 2020
152,Surat,Surat,Cauliflower,Other,FAQ,400,2000,1200,24 Jan 2020
153,Surat,Surat,Cauliflower,Other,FAQ,400,1750,1075,23 Jan 2020
154,Surat,Surat,Cauliflower,Other,FAQ,400,1600,1000,22 Jan 2020
155,Surat,Surat,Cauliflower,Other,FAQ,600,1900,1250,21 Jan 2020
156,Surat,Surat,Cauliflower,Other,FAQ,400,1700,1050,20 Jan 2020
157,Surat,Surat,Cauliflower,Other,FAQ,400,1600,1000,19 Jan 2020
158,Surat,Surat,Cauliflower,Other,FAQ,400,1500,950,18 Jan 2020
159,Surat,Surat,Cauliflower,Other,FAQ,600,1500,1050,17 Jan 2020
160,Surat,Surat,Cauliflower,Other,FAQ,500,1500,1000,16 Jan 2020
161,Surat,Surat,Cauliflower,Other,FAQ,400,1300,850,15 Jan 2020
162,Surat,Surat,Cauliflower,Other,FAQ,400,1100,750,14 Jan 2020
163,Surat,Surat,Cauliflower,Other,FAQ,500,1750,1125,13 Jan 2020
164,Surat,Surat,Cauliflower,Other,FAQ,400,1600,1000,12 Jan 2020
165,Surat,Surat,Cauliflower,Other,FAQ,350,1600,975,11 Jan 2020
166,Surat,Surat,Cauliflower,Other,FAQ,500,1750,1125,10 Jan 2020
167,Surat,Surat,Cauliflower,Other,FAQ,500,2300,1400,09 Jan 2020
168,Surat,Surat,Cauliflower,Other,FAQ,600,2600,1600,08 Jan 2020
169,Surat,Surat,Cauliflower,Other,FAQ,700,2500,1600,07 Jan 2020
170,Surat,Surat,Cauliflower,Other,FAQ,700,2500,1600,06 Jan 2020
171,Surat,Surat,Cauliflower,Other,FAQ,700,2400,1550,05 Jan 2020
172,Surat,Surat,Cauliflower,Other,FAQ,800,2750,1775,04 Jan 2020
173,Surat,Surat,Cauliflower,Other,FAQ,800,2250,1525,03 Jan 2020
174,Surat,Surat,Cauliflower,Other,FAQ,600,2500,1550,31 Dec 2019
175,Surat,Surat,Cauliflower,Other,FAQ,600,2500,1550,30 Dec 2019
176,Surat,Surat,Cauliflower,Other,FAQ,600,2100,1350,29 Dec 2019
177,Surat,Surat,Cauliflower,Other,FAQ,600,2000,1300,28 Dec 2019
178,Surat,Surat,Cauliflower,Other,FAQ,600,1900,1250,26 Dec 2019
179,Surat,Surat,Cauliflower,Other,FAQ,600,2000,1300,25 Dec 2019
180,Surat,Surat,Cauliflower,Other,FAQ,700,2750,1725,24 Dec 2019
181,Surat,Surat,Cauliflower,Other,FAQ,800,3250,2025,23 Dec 2019
182,Surat,Surat,Cauliflower,Other,FAQ,1000,3500,2250,21 Dec 2019
183,Surat,Surat,Cauliflower,Other,FAQ,1200,3750,2475,19 Dec 2019
184,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,18 Dec 2019
185,Surat,Surat,Cauliflower,Other,FAQ,1200,4000,2600,17 Dec 2019
186,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,16 Dec 2019
187,Surat,Surat,Cauliflower,Other,FAQ,1300,4100,2700,14 Dec 2019
188,Surat,Surat,Cauliflower,Other,FAQ,1500,4600,3050,12 Dec 2019
189,Surat,Surat,Cauliflower,Other,FAQ,1400,4000,2700,11 Dec 2019
190,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,10 Dec 2019
191,Surat,Surat,Cauliflower,Other,FAQ,1700,4000,2850,09 Dec 2019
192,Surat,Surat,Cauliflower,Other,FAQ,1700,4000,2850,08 Dec 2019
193,Surat,Surat,Cauliflower,Other,FAQ,1700,4000,2850,07 Dec 2019
194,Surat,Surat,Cauliflower,Other,FAQ,1200,4250,2725,06 Dec 2019
195,Surat,Surat,Cauliflower,Other,FAQ,1100,3750,2425,05 Dec 2019
196,Surat,Surat,Cauliflower,Other,FAQ,1200,3900,2550,04 Dec 2019
197,Surat,Surat,Cauliflower,Other,FAQ,1200,3750,2475,03 Dec 2019
198,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,02 Dec 2019
