,DATE,MODAL
93,2010-04-04,975.0
94,2010-04-05,825.0
95,2010-04-06,850.0
96,2010-04-07,925.0
97,2010-04-08,650.0
98,2010-04-09,950.0
99,2010-04-10,1900.0
100,2010-04-11,1558.333333333333
101,2010-04-12,1216.6666666666665
102,2010-04-13,875.0
103,2010-04-14,975.0
104,2010-04-15,800.0
105,2010-04-16,825.0
106,2010-04-17,775.0
107,2010-04-18,800.0
108,2010-04-19,825.0
109,2010-04-20,775.0
110,2010-04-21,775.0
111,2010-04-22,750.0
112,2010-04-23,775.0
113,2010-04-24,850.0
114,2010-04-25,925.0
115,2010-04-26,1000.0
116,2010-04-27,825.0
117,2010-04-28,825.0
118,2010-04-29,825.0
119,2010-04-30,1100.0
120,2010-05-01,983.3333333333335
121,2010-05-02,866.6666666666665
122,2010-05-03,750.0
123,2010-05-04,800.0
124,2010-05-05,775.0
125,2010-05-06,725.0
126,2010-05-07,775.0
127,2010-05-08,666.6666666666666
128,2010-05-09,558.3333333333334
129,2010-05-10,450.0
130,2010-05-11,675.0
131,2010-05-12,650.0
132,2010-05-13,650.0
133,2010-05-14,750.0
134,2010-05-15,625.0
135,2010-05-16,725.0
136,2010-05-17,825.0
137,2010-05-18,650.0
138,2010-05-19,475.0
139,2010-05-20,475.0
140,2010-05-21,650.0
141,2010-05-22,633.3333333333334
142,2010-05-23,616.6666666666666
143,2010-05-24,600.0
144,2010-05-25,650.0
145,2010-05-26,637.5
146,2010-05-27,625.0
147,2010-05-28,650.0
148,2010-05-29,650.0
149,2010-05-30,700.0
150,2010-05-31,750.0
151,2010-06-01,825.0
152,2010-06-02,1000.0
153,2010-06-03,1100.0
154,2010-06-04,800.0
155,2010-06-05,1250.0
156,2010-06-06,1350.0
157,2010-06-07,1450.0
158,2010-06-08,1375.0
159,2010-06-09,1100.0
160,2010-06-10,825.0
161,2010-06-11,825.0
162,2010-06-12,950.0
163,2010-06-13,1075.0
164,2010-06-14,1200.0
165,2010-06-15,900.0
166,2010-06-16,1250.0
167,2010-06-17,1125.0
168,2010-06-18,1000.0
169,2010-06-19,700.0
170,2010-06-20,762.5
171,2010-06-21,825.0
172,2010-06-22,825.0
173,2010-06-23,950.0
174,2010-06-24,600.0
175,2010-06-25,600.0
176,2010-06-26,683.3333333333334
177,2010-06-27,766.6666666666665
178,2010-06-28,850.0
179,2010-06-29,750.0
180,2010-06-30,700.0
181,2010-07-01,550.0
182,2010-07-02,475.0
183,2010-07-03,350.0
184,2010-07-04,325.0
185,2010-07-05,300.0
186,2010-07-06,425.0
187,2010-07-07,550.0
188,2010-07-08,350.0
189,2010-07-09,625.0
190,2010-07-10,691.6666666666665
191,2010-07-11,758.3333333333335
192,2010-07-12,825.0
193,2010-07-13,825.0
194,2010-07-14,900.0
195,2010-07-15,825.0
196,2010-07-16,900.0
197,2010-07-17,750.0
198,2010-07-18,712.5
199,2010-07-19,675.0
200,2010-07-20,675.0
201,2010-07-21,425.0
202,2010-07-22,650.0
203,2010-07-23,325.0
204,2010-07-24,325.0
205,2010-07-25,325.0
206,2010-07-26,325.0
207,2010-07-27,382.1428571428572
208,2010-07-28,439.28571428571433
209,2010-07-29,496.4285714285714
210,2010-07-30,553.5714285714286
211,2010-07-31,610.7142857142858
212,2010-08-01,667.8571428571429
213,2010-08-02,725.0
214,2010-08-03,625.0
215,2010-08-04,950.0
216,2010-08-05,875.0
217,2010-08-06,1050.0
218,2010-08-07,1375.0
219,2010-08-08,1187.5
220,2010-08-09,1000.0
221,2010-08-10,1200.0
222,2010-08-11,1400.0
223,2010-08-12,1025.0
224,2010-08-13,1625.0
225,2010-08-14,1558.333333333333
226,2010-08-15,1491.666666666667
227,2010-08-16,1425.0
228,2010-08-17,825.0
229,2010-08-18,1125.0
230,2010-08-19,1075.0
