DATE,MODAL
2019-08-21,1850.0
2019-08-20,1775.0
2019-08-19,1775.0
2019-08-18,1775.0
2019-08-16,1550.0
2019-08-15,1550.0
2019-08-14,1550.0
2019-08-13,1400.0
2019-08-12,1400.0
2019-08-11,1400.0
2019-08-10,1375.0
2019-08-09,1350.0
2019-08-08,1350.0
2019-08-07,1300.0
2019-08-06,1300.0
2019-08-05,1275.0
2019-08-04,1275.0
2019-08-03,1375.0
2019-08-02,1275.0
2019-08-01,1325.0
2019-07-31,1325.0
2019-07-30,1225.0
2019-07-27,1250.0
2019-07-25,1250.0
2019-07-24,1250.0
2019-07-23,1250.0
2019-07-22,1225.0
2019-07-21,1225.0
2019-07-20,1225.0
2019-07-19,1275.0
2019-07-18,1275.0
2019-07-17,1200.0
2019-07-16,1275.0
2019-07-15,1275.0
2019-07-14,1275.0
2019-07-13,1250.0
2019-07-12,1225.0
2019-07-11,1200.0
2019-07-10,1275.0
2019-07-09,1275.0
2019-07-08,1350.0
2019-07-07,1350.0
2019-07-05,1250.0
2019-07-04,1250.0
2019-07-03,1225.0
2019-07-02,1225.0
2019-07-01,1225.0
2019-06-30,1225.0
2019-06-29,1275.0
2019-06-28,1325.0
2019-06-27,1325.0
2019-06-26,1200.0
2019-06-25,1200.0
2019-06-24,1250.0
2019-06-23,1250.0
2019-06-22,1250.0
2019-06-21,1300.0
2019-06-20,1275.0
2019-06-19,1300.0
2019-06-18,1300.0
2019-06-17,1300.0
2019-06-16,1300.0
2019-06-15,1300.0
2019-06-14,1275.0
2019-06-13,1275.0
2019-06-12,1225.0
2019-06-11,1225.0
2019-06-10,1225.0
2019-06-09,1225.0
2019-06-08,1175.0
2019-06-07,1200.0
2019-06-06,1200.0
2019-06-05,1200.0
2019-06-04,1250.0
2019-06-03,1225.0
2019-06-02,1200.0
2019-06-01,1100.0
2019-05-31,1100.0
2019-05-30,925.0
2019-05-29,925.0
2019-05-28,900.0
2019-05-27,900.0
2019-05-26,900.0
2019-05-25,900.0
2019-05-24,875.0
2019-05-23,875.0
2019-05-22,875.0
2019-05-21,875.0
2019-05-20,900.0
2019-05-19,900.0
2019-05-18,875.0
2019-05-17,875.0
2019-05-16,875.0
2019-05-15,875.0
2019-05-14,775.0
2019-05-13,825.0
2019-05-12,825.0
2019-05-11,825.0
2019-05-10,825.0
2019-05-09,875.0
2019-05-08,875.0
2019-05-07,875.0
2019-05-06,875.0
2019-05-05,875.0
2019-05-04,825.0
2019-05-03,825.0
2019-05-02,800.0
2019-05-01,825.0
2019-04-30,825.0
2019-04-29,850.0
2019-04-28,850.0
2019-04-27,775.0
2019-04-26,775.0
2019-04-25,775.0
2019-04-24,825.0
2019-04-23,800.0
2019-04-22,775.0
2019-04-21,775.0
2019-04-20,850.0
2019-04-19,850.0
2019-04-18,850.0
2019-04-17,800.0
2019-04-16,800.0
2019-04-15,800.0
2019-04-14,800.0
2019-04-13,725.0
2019-04-12,725.0
2019-04-11,725.0
2019-04-10,725.0
2019-04-09,725.0
2019-04-08,725.0
2019-04-07,725.0
2019-04-06,725.0
2019-04-05,725.0
2019-04-04,600.0
2019-04-03,600.0
2019-04-02,700.0
2019-04-01,825.0
2019-03-31,775.0
2019-03-30,875.0
2019-03-29,925.0
2019-03-28,875.0
2019-03-27,950.0
2019-03-26,900.0
2019-03-25,825.0
2019-03-24,825.0
2019-03-23,825.0
2019-03-22,825.0
2019-03-21,825.0
2019-03-20,825.0
2019-03-19,800.0
2019-03-18,800.0
2019-03-17,800.0
2019-03-16,750.0
2019-03-15,850.0
2019-03-14,850.0
2019-03-13,800.0
2019-03-12,800.0
2019-03-11,800.0
2019-03-10,750.0
2019-03-09,625.0
2019-03-08,625.0
2019-03-07,575.0
