,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
65,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1200,4000,2600,29 Jul 2020
66,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,4000,2800,28 Jul 2020
67,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1200,2000,1600,27 Jul 2020
68,Pune,Pune,Pointed gourd (Parval),Other,FAQ,800,4000,2400,26 Jul 2020
69,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1600,2200,1900,24 Jul 2020
70,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,3000,2400,23 Jul 2020
71,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,2200,1900,22 Jul 2020
72,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1750,21 Jul 2020
73,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4000,3000,13 Jul 2020
74,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,4000,2900,12 Jul 2020
75,Pune,Pune,Pointed gourd (Parval),Other,FAQ,800,4000,2400,10 Jul 2020
76,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1000,2000,1500,09 Jul 2020
77,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,1600,1550,08 Jul 2020
78,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1750,07 Jul 2020
79,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,1600,1550,06 Jul 2020
80,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1200,3500,2350,05 Jul 2020
81,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1600,3000,2300,03 Jul 2020
82,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3500,2500,02 Jul 2020
83,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,4000,2900,01 Jul 2020
84,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,2000,1900,30 Jun 2020
85,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1600,3500,2550,29 Jun 2020
86,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,3500,2600,28 Jun 2020
87,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1000,2500,1750,26 Jun 2020
88,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1000,3000,2000,25 Jun 2020
89,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,24 Jun 2020
90,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2750,23 Jun 2020
91,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3200,3100,22 Jun 2020
92,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1400,1800,1600,21 Jun 2020
93,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3200,3100,19 Jun 2020
94,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,18 Jun 2020
95,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,17 Jun 2020
96,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2750,16 Jun 2020
97,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,15 Jun 2020
98,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,14 Jun 2020
99,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,12 Jun 2020
100,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,11 Jun 2020
101,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,10 Jun 2020
